Date,Index
20190404,1035296.22
20190405,1045649.18
20190408,1031010.09
20190409,1027475.20
20190410,1041859.85
20190411,1015366.85
20190412,1004342.86
20190415,1027299.27
20190416,1067510.70
20190417,1109601.12
20190418,1124818.51
20190419,1124818.51
20190422,1137352.20
20190423,1209167.87
20190424,1299337.24
20190425,1210239.83
20190426,1202286.83
20190429,1206752.47
20190430,1215716.91
20190501,1198002.18
20190502,1191841.03
20190503,1210569.96
20190506,1240661.27
20190507,1259448.42
20190508,1253331.10
20190509,1331395.73
20190510,1320744.56
20190513,1371310.21
20190514,1247108.68
20190515,1262430.30
20190516,1158911.02
20190517,1181758.12
20190520,1134150.15
20190521,1072257.96
20190522,1076853.35
20190523,1192538.17
20190524,1124052.40
20190527,1124052.40
20190528,1153277.77
20190529,1173048.24
20190530,1209580.32
20190531,1314641.01
20190603,1355582.68
20190604,1294387.81
20190605,1310660.11
20190606,1281076.64
20190607,1322437.12
20190610,1270295.31
20190611,1258318.24
20190612,1287439.32
20190613,1291485.56
20190614,1300710.45
20190617,1320406.93
20190618,1277399.39
20190619,1312071.65
20190620,1351808.68
20190621,1285376.94
20190624,1312920.73
20190625,1345556.19
20190626,1242909.48
20190627,1272384.19
20190628,1262932.19
20190701,1196538.04
20190702,1260809.23
20190703,1283864.02
20190704,1283864.02
20190705,1199862.63
20190708,1207404.63
20190709,1209474.46
20190710,1193924.08
20190711,1162199.81
20190712,1181127.06
20190715,1186863.97
20190716,1186185.76
20190717,1215670.95
20190718,1232343.01
20190719,1178472.01
20190722,1167360.70
20190723,1096652.00
20190724,1086625.47
20190725,1073275.50
20190726,1085848.15
20190729,1125869.41
20190730,1128764.51
20190731,1131022.03
20190801,1219888.05
20190802,1284716.39
20190805,1439616.48
20190806,1427688.23
20190807,1578615.27
20190808,1482094.22
20190809,1448217.78
20190812,1594694.67
20190813,1390573.75
20190814,1553866.84
20190815,1543655.71
20190816,1498669.17
20190819,1475975.04
20190820,1529110.14
20190821,1509450.16
20190822,1470204.45
20190823,1607983.61
20190826,1519774.22
20190827,1574486.10
20190828,1542096.67
20190829,1496274.37
20190830,1531757.45
20190902,1531757.45
20190903,1523879.84
20190904,1382376.71
20190905,1248088.68
20190906,1262709.15
20190909,1237094.20
20190910,1210231.58
20190911,1204007.53
20190912,1173391.34
20190913,1092259.71
20190916,1071038.66
20190917,1087563.26
20190918,1100303.29
20190919,1101560.78
20190920,1101560.78
20190923,1097154.53
20190924,1093392.86
20190925,1061840.67
20190926,1074279.37
20190927,1060774.14
20190930,1051075.64
20191001,986509.56
20191002,979463.07
20191003,1006328.34
20191004,1003453.12
