Date,Date2,Settle,Open,High,Low,Change %
28/02/2019,"Feb 28, 2019",1.1371,1.1371,1.1421,1.1357,0.02%
01/03/2019,"Mar 01, 2019",1.1377,1.1372,1.141,1.1353,0.05%
04/03/2019,"Mar 04, 2019",1.134,1.138,1.1398,1.1309,-0.33%
05/03/2019,"Mar 05, 2019",1.1308,1.1339,1.1353,1.129,-0.28%
06/03/2019,"Mar 06, 2019",1.1307,1.1313,1.1328,1.1286,-0.01%
07/03/2019,"Mar 07, 2019",1.1194,1.1306,1.1322,1.1176,-1.00%
08/03/2019,"Mar 08, 2019",1.124,1.1194,1.1248,1.1185,0.41%
11/03/2019,"Mar 11, 2019",1.1249,1.124,1.126,1.1222,0.08%
12/03/2019,"Mar 12, 2019",1.1288,1.1249,1.1309,1.1244,0.35%
13/03/2019,"Mar 13, 2019",1.1327,1.1288,1.1341,1.1277,0.35%
14/03/2019,"Mar 14, 2019",1.1304,1.133,1.1343,1.1294,-0.20%
15/03/2019,"Mar 15, 2019",1.1325,1.1304,1.1345,1.1295,0.19%
18/03/2019,"Mar 18, 2019",1.1337,1.1322,1.136,1.1316,0.11%
19/03/2019,"Mar 19, 2019",1.1352,1.1338,1.1364,1.1334,0.13%
20/03/2019,"Mar 20, 2019",1.1414,1.1352,1.145,1.1336,0.55%
21/03/2019,"Mar 21, 2019",1.1375,1.1413,1.144,1.1342,-0.34%
22/03/2019,"Mar 22, 2019",1.1314,1.1376,1.1393,1.1272,-0.54%
25/03/2019,"Mar 25, 2019",1.1313,1.1294,1.1334,1.1284,-0.01%
26/03/2019,"Mar 26, 2019",1.1266,1.1313,1.1329,1.1263,-0.42%
27/03/2019,"Mar 27, 2019",1.1247,1.1266,1.1286,1.124,-0.17%
28/03/2019,"Mar 28, 2019",1.1222,1.1244,1.1264,1.1214,-0.22%
29/03/2019,"Mar 29, 2019",1.1218,1.122,1.1248,1.1208,-0.04%
01/04/2019,"Apr 01, 2019",1.1213,1.1217,1.125,1.1202,-0.04%
02/04/2019,"Apr 02, 2019",1.1204,1.1217,1.122,1.1183,-0.08%
03/04/2019,"Apr 03, 2019",1.1235,1.1204,1.1256,1.12,0.28%
04/04/2019,"Apr 04, 2019",1.1221,1.1233,1.1249,1.1205,-0.12%
05/04/2019,"Apr 05, 2019",1.1216,1.1223,1.1246,1.121,-0.04%
08/04/2019,"Apr 08, 2019",1.1261,1.1218,1.1277,1.1213,0.40%
09/04/2019,"Apr 09, 2019",1.1263,1.1272,1.1287,1.1255,0.02%
10/04/2019,"Apr 10, 2019",1.1274,1.1261,1.1286,1.1228,0.10%
11/04/2019,"Apr 11, 2019",1.1253,1.1274,1.1293,1.1249,-0.19%
12/04/2019,"Apr 12, 2019",1.1302,1.1255,1.1327,1.1253,0.44%
15/04/2019,"Apr 15, 2019",1.1309,1.13,1.1323,1.1296,0.06%
16/04/2019,"Apr 16, 2019",1.1281,1.1304,1.1315,1.1279,-0.25%
17/04/2019,"Apr 17, 2019",1.1297,1.1282,1.1326,1.128,0.14%
18/04/2019,"Apr 18, 2019",1.1231,1.1297,1.1307,1.1226,-0.58%
19/04/2019,"Apr 19, 2019",1.1248,1.124,1.1255,1.1229,0.15%
22/04/2019,"Apr 22, 2019",1.1258,1.1246,1.1265,1.1237,0.09%
23/04/2019,"Apr 23, 2019",1.1227,1.1259,1.1264,1.1192,-0.28%
24/04/2019,"Apr 24, 2019",1.1154,1.1229,1.1233,1.1141,-0.65%
25/04/2019,"Apr 25, 2019",1.1132,1.116,1.1164,1.1118,-0.20%
26/04/2019,"Apr 26, 2019",1.1149,1.113,1.1175,1.1111,0.15%
29/04/2019,"Apr 29, 2019",1.1186,1.1153,1.1191,1.114,0.33%
30/04/2019,"Apr 30, 2019",1.1217,1.1185,1.1232,1.1176,0.28%
01/05/2019,"May 01, 2019",1.1196,1.1215,1.1267,1.1188,-0.19%
02/05/2019,"May 02, 2019",1.1179,1.1202,1.1221,1.1172,-0.15%
03/05/2019,"May 03, 2019",1.1202,1.1178,1.1208,1.1135,0.21%
06/05/2019,"May 06, 2019",1.12,1.1173,1.1212,1.116,-0.02%
07/05/2019,"May 07, 2019",1.1191,1.1198,1.1222,1.1165,-0.08%
08/05/2019,"May 08, 2019",1.1192,1.1189,1.1215,1.1181,0.01%
09/05/2019,"May 09, 2019",1.1222,1.1194,1.1254,1.1174,0.27%
10/05/2019,"May 10, 2019",1.1235,1.1215,1.1255,1.1214,0.12%
13/05/2019,"May 13, 2019",1.1224,1.1241,1.1266,1.1221,-0.10%
14/05/2019,"May 14, 2019",1.1204,1.1224,1.1247,1.12,-0.18%
15/05/2019,"May 15, 2019",1.1202,1.1205,1.1226,1.1177,-0.02%
16/05/2019,"May 16, 2019",1.1174,1.1202,1.1227,1.1166,-0.25%
17/05/2019,"May 17, 2019",1.1158,1.1176,1.1186,1.1155,-0.14%
20/05/2019,"May 20, 2019",1.1171,1.1158,1.1177,1.1148,0.12%
21/05/2019,"May 21, 2019",1.116,1.1171,1.1189,1.1142,-0.10%
22/05/2019,"May 22, 2019",1.1153,1.1166,1.118,1.1145,-0.06%
23/05/2019,"May 23, 2019",1.118,1.115,1.1187,1.1106,0.24%
24/05/2019,"May 24, 2019",1.1204,1.1183,1.1215,1.1175,0.21%
27/05/2019,"May 27, 2019",1.1199,1.1197,1.1218,1.1186,-0.04%
28/05/2019,"May 28, 2019",1.116,1.1198,1.1202,1.1158,-0.35%
29/05/2019,"May 29, 2019",1.1131,1.1162,1.1175,1.1124,-0.26%
30/05/2019,"May 30, 2019",1.1131,1.113,1.1144,1.1115,0.00%
31/05/2019,"May 31, 2019",1.1169,1.1134,1.1181,1.1125,0.34%
03/06/2019,"Jun 03, 2019",1.1241,1.1168,1.1263,1.1155,0.64%
04/06/2019,"Jun 04, 2019",1.1252,1.1241,1.1278,1.1226,0.10%
05/06/2019,"Jun 05, 2019",1.1221,1.1251,1.1308,1.1219,-0.28%
06/06/2019,"Jun 06, 2019",1.1276,1.1229,1.131,1.1214,0.49%
07/06/2019,"Jun 07, 2019",1.1333,1.1276,1.1349,1.1251,0.51%
10/06/2019,"Jun 10, 2019",1.1315,1.1324,1.1333,1.1291,-0.16%
11/06/2019,"Jun 11, 2019",1.1332,1.1313,1.134,1.1302,0.15%
12/06/2019,"Jun 12, 2019",1.1289,1.1326,1.1345,1.1282,-0.38%
13/06/2019,"Jun 13, 2019",1.1277,1.1287,1.1305,1.1268,-0.11%
14/06/2019,"Jun 14, 2019",1.1209,1.1282,1.1291,1.1202,-0.60%
17/06/2019,"Jun 17, 2019",1.1218,1.1215,1.1247,1.1203,0.08%
18/06/2019,"Jun 18, 2019",1.1193,1.1219,1.1244,1.1181,-0.22%
19/06/2019,"Jun 19, 2019",1.1226,1.1193,1.1254,1.1187,0.29%
20/06/2019,"Jun 20, 2019",1.1292,1.1225,1.1318,1.1225,0.59%
21/06/2019,"Jun 21, 2019",1.1368,1.1292,1.1379,1.1283,0.67%
24/06/2019,"Jun 24, 2019",1.1398,1.1361,1.1405,1.1361,0.26%
25/06/2019,"Jun 25, 2019",1.1367,1.14,1.1414,1.1344,-0.27%
26/06/2019,"Jun 26, 2019",1.1369,1.1365,1.1392,1.1347,0.02%
27/06/2019,"Jun 27, 2019",1.137,1.1369,1.1383,1.1348,0.01%
28/06/2019,"Jun 28, 2019",1.137,1.1371,1.1395,1.1351,0.00%
01/07/2019,"Jul 01, 2019",1.1285,1.1375,1.1375,1.128,-0.75%
02/07/2019,"Jul 02, 2019",1.1285,1.1286,1.1321,1.1275,0.00%
03/07/2019,"Jul 03, 2019",1.1278,1.1284,1.1311,1.1268,-0.06%
04/07/2019,"Jul 04, 2019",1.1285,1.1277,1.1296,1.1272,0.06%
05/07/2019,"Jul 05, 2019",1.1226,1.1285,1.1289,1.1207,-0.52%
08/07/2019,"Jul 08, 2019",1.1215,1.1221,1.1235,1.1205,-0.10%
09/07/2019,"Jul 09, 2019",1.1208,1.1215,1.1221,1.1194,-0.06%
10/07/2019,"Jul 10, 2019",1.1251,1.1208,1.1265,1.1202,0.38%
11/07/2019,"Jul 11, 2019",1.1254,1.1251,1.1287,1.1245,0.03%
12/07/2019,"Jul 12, 2019",1.1271,1.1254,1.1277,1.1238,0.15%
15/07/2019,"Jul 15, 2019",1.1258,1.1268,1.1285,1.1252,-0.12%
16/07/2019,"Jul 16, 2019",1.1211,1.1258,1.1265,1.1202,-0.42%
17/07/2019,"Jul 17, 2019",1.1224,1.121,1.1234,1.1199,0.12%
18/07/2019,"Jul 18, 2019",1.1277,1.1224,1.1282,1.1205,0.47%
19/07/2019,"Jul 19, 2019",1.1222,1.1277,1.1283,1.1204,-0.49%
22/07/2019,"Jul 22, 2019",1.121,1.1218,1.1227,1.1206,-0.11%
23/07/2019,"Jul 23, 2019",1.1153,1.121,1.1211,1.1146,-0.51%
24/07/2019,"Jul 24, 2019",1.1141,1.1152,1.116,1.1127,-0.11%
25/07/2019,"Jul 25, 2019",1.1147,1.1142,1.1189,1.1102,0.05%
26/07/2019,"Jul 26, 2019",1.1127,1.1147,1.1152,1.1112,-0.18%
29/07/2019,"Jul 29, 2019",1.1144,1.1126,1.1151,1.1112,0.15%
30/07/2019,"Jul 30, 2019",1.1155,1.1144,1.1162,1.1132,0.10%
31/07/2019,"Jul 31, 2019",1.1076,1.1155,1.1163,1.1059,-0.71%
01/08/2019,"Aug 01, 2019",1.1085,1.1076,1.1097,1.1027,0.08%
02/08/2019,"Aug 02, 2019",1.1109,1.1087,1.1118,1.107,0.22%
05/08/2019,"Aug 05, 2019",1.1202,1.1101,1.1213,1.1101,0.84%
06/08/2019,"Aug 06, 2019",1.12,1.1203,1.1251,1.1168,-0.02%
07/08/2019,"Aug 07, 2019",1.1199,1.1199,1.1243,1.118,-0.01%
08/08/2019,"Aug 08, 2019",1.118,1.1199,1.1233,1.1177,-0.17%
09/08/2019,"Aug 09, 2019",1.12,1.1181,1.1224,1.118,0.18%
12/08/2019,"Aug 12, 2019",1.1214,1.1204,1.1232,1.1162,0.12%
13/08/2019,"Aug 13, 2019",1.1171,1.1214,1.1229,1.1171,-0.38%
14/08/2019,"Aug 14, 2019",1.1139,1.117,1.1191,1.113,-0.29%
15/08/2019,"Aug 15, 2019",1.1107,1.1138,1.1159,1.109,-0.29%
16/08/2019,"Aug 16, 2019",1.109,1.1106,1.1113,1.1066,-0.15%
19/08/2019,"Aug 19, 2019",1.1078,1.1092,1.1115,1.1076,-0.11%
20/08/2019,"Aug 20, 2019",1.11,1.1079,1.1107,1.1065,0.20%
21/08/2019,"Aug 21, 2019",1.1085,1.11,1.1109,1.1081,-0.14%
22/08/2019,"Aug 22, 2019",1.1079,1.1084,1.1114,1.1063,-0.05%
23/08/2019,"Aug 23, 2019",1.1144,1.1079,1.1154,1.1051,0.59%
26/08/2019,"Aug 26, 2019",1.1102,1.1147,1.1166,1.1094,-0.38%
27/08/2019,"Aug 27, 2019",1.1091,1.1101,1.1116,1.1084,-0.10%
28/08/2019,"Aug 28, 2019",1.1078,1.109,1.1099,1.1072,-0.12%
29/08/2019,"Aug 29, 2019",1.1057,1.1078,1.1093,1.1042,-0.19%
30/08/2019,"Aug 30, 2019",1.0991,1.1058,1.1062,1.0963,-0.60%
02/09/2019,"Sep 02, 2019",1.0968,1.099,1.1,1.0958,-0.21%
03/09/2019,"Sep 03, 2019",1.0974,1.097,1.098,1.0926,0.05%
04/09/2019,"Sep 04, 2019",1.1035,1.0974,1.1038,1.0969,0.56%
05/09/2019,"Sep 05, 2019",1.1035,1.1037,1.1086,1.1017,0.00%
06/09/2019,"Sep 06, 2019",1.1029,1.1035,1.1058,1.102,-0.05%
09/09/2019,"Sep 09, 2019",1.1048,1.1024,1.1069,1.1016,0.17%
10/09/2019,"Sep 10, 2019",1.1043,1.1045,1.1059,1.103,-0.05%
11/09/2019,"Sep 11, 2019",1.101,1.1043,1.1056,1.0984,-0.30%
12/09/2019,"Sep 12, 2019",1.1063,1.1011,1.1088,1.0927,0.48%
13/09/2019,"Sep 13, 2019",1.1075,1.1064,1.1111,1.1055,0.11%
16/09/2019,"Sep 16, 2019",1.1002,1.1087,1.1093,1.0994,-0.66%
17/09/2019,"Sep 17, 2019",1.1073,1.1,1.1076,1.099,0.65%
18/09/2019,"Sep 18, 2019",1.103,1.1072,1.1076,1.1013,-0.39%
19/09/2019,"Sep 19, 2019",1.1041,1.1029,1.1074,1.1022,0.10%
20/09/2019,"Sep 20, 2019",1.1018,1.1041,1.1069,1.0995,-0.21%
23/09/2019,"Sep 23, 2019",1.0993,1.1016,1.1027,1.0966,-0.23%
24/09/2019,"Sep 24, 2019",1.102,1.0994,1.1026,1.0984,0.25%
25/09/2019,"Sep 25, 2019",1.0943,1.102,1.1025,1.0938,-0.70%
26/09/2019,"Sep 26, 2019",1.0922,1.0942,1.0968,1.0908,-0.19%
27/09/2019,"Sep 27, 2019",1.0939,1.092,1.0959,1.0904,0.16%
30/09/2019,"Sep 30, 2019",1.09,1.094,1.0949,1.0885,-0.36%
01/10/2019,"Oct 01, 2019",1.0932,1.0901,1.0944,1.0879,0.29%
