Date,ROR,Index,Leverage,Alt_ROR,Settle,1.1,New High Signal,Long Index
20181211,-0.0127,1121980.45,0.35,,1234661.72,,,1294088.324
20181212,-0.0163,1103731.14,0.35,,1171411.76,,,1294088.324
20181213,-0.0015,1102050.58,0.35,,1165889.39,,,1294088.324
20181214,-0.0036,1098053.45,0.35,,1152698.19,,,1294088.324
20181217,0.004,1102459.75,0.35,,1167189.25,,,1294088.324
20181218,0.0258,1130912.88,0.35,,1261831.62,,,1294088.324
20181219,-0.0021,1128567.16,0.35,,1253503.54,,,1294088.324
20181220,0.0069,1136312.3,0.35,,1280686.66,,,1294088.324
20181221,0.005,1142000.95,0.35,,1300811.73,,,1294088.324
20181224,0.0289,1175044.36,0.35,,1418962.6,,,1294088.324
20181225,0,1175044.36,0.35,,1418962.6,,,1294088.324
20181226,-0.0267,1143699.61,0.35,,1299891.37,,,1294088.324
20181227,0.0297,1177638.87,0.35,,1421226.94,,,1294088.324
20181228,-0.0038,1173165.79,0.35,,1404253.43,,,1294088.324
20181231,0.0164,1192435.96,0.35,,1476632.67,,,1294088.324
20190101,0,1192435.96,0.35,,1476632.67,,,1294088.324
20190102,0.0085,1202556.42,0.35,,1516079.85,,,1294088.324
20190103,0.0344,1243971.35,0.35,,1679989.74,,,1294088.324
20190104,-0.0458,1187022.14,0.35,,1438167.22,,,1294088.324
20190107,-0.0221,1160810.92,0.35,,1338276.23,,,1294088.324
20190108,-0.0091,1150297.52,0.35,,1300001.53,,,1294088.324
20190109,-0.0091,1139774.58,0.35,,1262821.49,,,1294088.324
20190110,-0.0055,1133499.2,0.35,,1240992.72,,,1294088.324
20190111,0.0066,1140942.68,0.35,,1266734.45,,,1294088.324
20190114,0.0027,1144012.61,0.35,,1277483.6,,,1294088.324
20190115,-0.0065,1136526.15,0.35,,1251386.44,,,1294088.324
20190116,-0.0058,1129953.65,0.35,,1228575.45,,,1294088.324
20190117,-0.0074,1121560.33,0.35,,1200002.29,,,1294088.324
20190118,-0.0133,1106597.72,0.35,,1149842.2,,,1294088.324
20190121,0,1106597.72,0.35,,1149842.2,,,1294088.324
20190122,0.0085,1115961.9,0.35,,1180559.41,,,1294088.324
20190123,-0.0042,1111303.24,0.35,,1164976.03,,,1294088.324
20190124,0.0001,1111413.82,0.35,,1165342.16,,,1294088.324
20190125,-0.0066,1104087.33,0.35,,1141169.64,,,1294088.324
20190128,0.0081,1112998.84,0.35,,1170220.55,,,1294088.324
20190129,0.0027,1115960.82,0.35,,1180150.71,,,1294088.324
20190130,-0.0047,1110663.68,0.35,,1162718.2,,,1294088.324
20190131,0.0027,1113690.88,0.35,,1172584.69,,,1294088.324
20190201,-0.0208,1090475.52,0.35,,1095931.16,,,1294088.324
20190204,-0.0057,1084257.36,0.35,,1076298.33,,,1294088.324
20190205,0.0026,1087048.51,0.35,,1085093.23,,,1294088.324
20190206,-0.0006,1086344.01,0.35,,1083047.05,,,1294088.324
20190207,-0.0014,1084847.97,0.35,,1078281.65,,,1294088.324
20190208,0.0027,1087822.35,0.35,,1087431.64,,,1294088.324
20190211,-0.002,1085681.01,0.35,,1080596.35,,,1294088.324
20190212,-0.0113,1073384.95,0.35,,1042219.74,,,1294088.324
20190213,-0.002,1071207.39,0.35,,1035668.65,,,1294088.324
20190214,0.0034,1074821.79,0.35,,1046735.51,,,1294088.324
20190215,0.0034,1078519.4,0.35,,1057920.62,,,1294088.324
20190218,0,1078519.4,0.35,,1057920.62,,,1294088.324
20190219,0.0298,1110665.84,0.35,,1157002.45,,,1294088.324
20190220,0.0139,1126119.12,0.35,,1207546.93,,,1294088.324
20190221,-0.0246,1098456.47,0.35,,1114186.3,,,1294088.324
20190222,0.0016,1100244.51,0.35,,1119789.06,,,1294088.324
20190225,0.0237,1126366.19,0.35,,1203197.35,,,1294088.324
20190226,0.0035,1130342.33,0.35,,1216432.52,,,1294088.324
20190227,-0.0106,1118319.7,0.35,,1175907.94,,,1294088.324
20190228,0.0066,1125702.13,0.35,,1200299.63,,,1294088.324
20190301,-0.0021,1123334.6,0.35,,1192377.65,,,1294088.324
20190304,-0.0079,1114460.24,0.35,,1162772.62,,,1294088.324
20190305,-0.0114,1101779.91,0.35,,1121112.14,,,1294088.324
20190306,0.0273,1131846.02,0.35,,1217303.56,,,1294088.324
20190307,0.02,1154444.64,0.35,,1293819.78,,,1294088.324
20190308,0.0052,1160443.25,0.35,,1314964.5,,,1294088.324
20190311,0.0154,1178337.93,0.35,,1378608.78,,,1294088.324
20190312,-0.0311,1141645.32,0.35,,1243859.62,,,1294088.324
20190313,0.0021,1144024.22,0.35,,1252069.09,,,1294088.324
20190314,-0.0039,1139555.86,0.35,,1236722.3,,,1294088.324
20190315,-0.0161,1121208.63,0.35,,1174144.15,,,1294088.324
20190318,0.0078,1129940.5,0.35,,1202927.46,,,1294088.324
20190319,-0.0032,1126329.33,0.35,,1190829.44,,,1294088.324
20190320,0.0077,1134949.96,0.35,,1219647.52,,,1294088.324
20190321,-0.0116,1121815.93,0.35,,1175182.65,,,1294088.324
20190322,0.0088,1131633.01,0.35,,1207684.85,,,1294088.324
20190325,-0.0045,1126513.58,0.35,,1190604.73,,,1294088.324
20190326,-0.0018,1124484.59,0.35,,1183869.31,,,1294088.324
20190327,0.0133,1139485.36,0.35,,1233355.05,,,1294088.324
20190328,-0.0022,1137022.89,0.35,,1224827.28,,,1294088.324
20190329,0.0146,1153651.63,0.35,,1281029.35,,,1294088.324
20190401,-0.033,1115539.78,0.35,,1148168.31,,,1294088.324
20190402,0.0001,1115634.99,0.35,,1148529.16,,,1294088.324
20190403,-0.0045,1110662.32,0.35,,1132285.68,,,1294088.324
20190404,-0.0034,1106838.06,0.35,,1120186.4,,,1294088.324
20190405,0.0035,1110703.49,0.35,,1132508.45,,,1294088.324
20190408,-0.0049,1105313.07,0.35,,1115067.82,,,1294088.324
20190409,-0.0012,1103991.36,0.35,,1110862.42,,,1294088.324
20190410,0.0049,1109414.93,0.35,,1127969.7,,,1294088.324
20190411,-0.0089,1099566.62,0.35,,1096418.78,,,1294088.324
20190412,-0.0038,1095385.8,0.35,,1083324.4,,,1294088.324
20190415,0.008,1104194.03,0.35,,1110562.27,,,1294088.324
20190416,0.0137,1119275.92,0.35,,1158379.91,,,1294088.324
20190417,0.0138,1134740.79,0.35,,1208620.5,,,1294088.324
20190418,0.0048,1140151.39,0.35,,1226853.41,,,1294088.324
20190419,0,1140151.39,0.35,,1226853.41,,,1294088.324
20190422,0.0039,1144607.49,0.35,,1241891.13,,,1294088.324
20190423,0.0221,1169915.78,0.35,,1328149.34,,,1294088.324
20190424,0.0261,1200401.48,0.35,,1437095.53,,,1294088.324
20190425,-0.024,1171600.89,0.35,,1328697.47,,,1294088.324
20190426,-0.0023,1168910.92,0.35,,1319092.88,,,1294088.324
20190429,0.0013,1170387,0.35,,1324482.32,,,1294088.324
20190430,0.0026,1173451.43,0.35,,1335305.23,,,1294088.324
20190501,-0.0051,1167421.06,0.35,,1313902.19,,,1294088.324
20190502,-0.0018,1165262.87,0.35,,1306469.26,,,1294088.324
20190503,0.0055,1171615.9,0.35,,1329052.52,,,1294088.324
20190506,0.0087,1181793.38,0.35,,1365392.61,,,1294088.324
20190507,0.0053,1188050.31,0.35,,1388136.15,,,1294088.324
20190508,-0.0017,1185984.53,0.35,,1380719.54,,,1294088.324
20190509,0.0218,1211810.69,0.35,,1475318.55,,,1294088.324
20190510,-0.0028,1208465.91,0.35,,1462335.75,,,1294088.324
20190513,0.0134,1224684.14,0.35,,1523920.97,,,1294088.324
20190514,-0.0317,1185874.99,0.35,,1372094.9,,,1294088.324
20190515,0.0043,1190952.73,0.35,,1390637.78,,,1294088.324
20190516,-0.0287,1156731.65,0.35,,1265202.26,,,1294088.324
20190517,0.0069,1164695.85,0.35,,1292639.07,,,1294088.324
20190520,-0.0141,1148296.77,0.35,,1235356.69,,,1294088.324
20190521,-0.0191,1126369.23,0.35,,1161200,,,1294088.324
20190522,0.0015,1128061.61,0.35,,1166674.22,,,1294088.324
20190523,0.0376,1170436.06,0.35,,1304541.78,,,1294088.324
20190524,-0.0201,1146880.28,0.35,,1222132.02,,,1294088.324
20190527,0,1146880.28,0.35,,1222132.02,,,1294088.324
20190528,0.0091,1157274.81,0.35,,1257084.99,,,1294088.324
20190529,0.006,1164175.45,0.35,,1280790.02,,,1294088.324
20190530,0.0109,1176814.18,0.35,,1324666.23,,,1294088.324
20190531,0.0304,1212625.49,0.35,,1451228.63,,,1294088.324
20190603,0.0109,1225796.08,0.35,,1500943.57,,,1294088.324
20190604,-0.0158,1206413.29,0.35,,1426411,,,1294088.324
20190605,0.0044,1211714.21,0.35,,1446136.23,,,1294088.324
20190606,-0.0079,1202164.85,0.35,,1410230.73,,,1294088.324
20190607,0.0113,1215800.9,0.35,,1460314.07,,,1294088.324
20190610,-0.0138,1198999.59,0.35,,1396978.16,,,1294088.324
20190611,-0.0033,1195018.53,0.35,,1382489.5,,,1294088.324
20190612,0.0081,1204722.18,0.35,,1417683.74,,,1294088.324
20190613,0.0011,1206089.59,0.35,,1422584.87,,,1294088.324
20190614,0.0025,1209107.62,0.35,,1433762.32,,,1294088.324
20190617,0.0053,1215546.1,0.35,,1457644.71,,,1294088.324
20190618,-0.0114,1201677.48,0.35,,1405419.38,,,1294088.324
20190619,0.0095,1213119.82,0.35,,1447381.19,,,1294088.324
20190620,0.0106,1225957.23,0.35,,1495599.66,,,1294088.324
20190621,-0.0172,1204881.01,0.35,,1414751.81,,,1294088.324
20190624,0.0075,1213970.36,0.35,,1448099.54,,,1294088.324
20190625,0.0087,1224564.04,0.35,,1487694.71,,,1294088.324
20190626,-0.0267,1191862.97,0.35,,1362855.87,,,1294088.324
20190627,0.0083,1201711.63,0.35,,1398406.94,,,1294088.324
20190628,-0.0026,1198576.03,0.35,,1386979.96,,,1294088.324
20190701,-0.0184,1176540.47,0.35,,1306772.89,,,1294088.324
20190702,0.0188,1198649.42,0.35,,1383984.5,,,1294088.324
20190703,0.0064,1206370.8,0.35,,1411822.36,,,1294088.324
20190704,0,1206370.8,0.35,,1411822.36,,,1294088.324
20190705,-0.0229,1178703.24,0.35,,1310211.49,,,1294088.324
20190708,0.0022,1181254.74,0.35,,1319270.67,,,1294088.324
20190709,0.0006,1181940.7,0.35,,1321758.43,,,1294088.324
20190710,-0.0045,1176645.56,0.35,,1303064.99,,,1294088.324
20190711,-0.0093,1165691.3,0.35,,1264978.26,,,1294088.324
20190712,0.0057,1172370.78,0.35,,1287639.45,,,1294088.324
20190715,0.0017,1174325.52,0.35,,1294519.12,,,1294088.324
20190716,-0.0002,1174096.73,0.35,,1293705.42,,,1294088.324
20190717,0.0087,1184355.76,0.35,,1329079.02,,,1294088.324
20190718,0.0048,1190022.13,0.35,,1349129.13,,,1294088.324
20190719,-0.0153,1171869.3,0.35,,1284255.29,,,1294088.324
20190722,-0.0033,1167987.15,0.35,,1270935.73,,,1294088.324
20190723,-0.0212,1143242.78,0.35,,1186255.1,,,1294088.324
20190724,-0.0032,1139570.16,0.35,,1174324.76,,,1294088.324
20190725,-0.0043,1134711.54,0.35,,1158454.6,,,1294088.324
20190726,0.0041,1139386.22,0.35,,1173382.12,,,1294088.324
20190729,0.0129,1154085.36,0.35,,1220954.38,,,1294088.324
20190730,0.0009,1155163.11,0.35,,1224407.94,,,1294088.324
20190731,0.0007,1155960.28,0.35,,1227101.63,,,1294088.324
20190801,0.0275,1187718.23,0.35,,1333158.28,,,1294088.324
20190802,0.0186,1209756.89,0.35,,1411090.9,,,1294088.324
20190805,0.0422,1260835.74,0.35,,1598241.87,,,1294088.324
20190806,-0.0029,1257124.16,0.35,,1583675.04,,,1294088.324
20190807,0.037,1303651.7,0.35,,1767833.82,,,1294088.324
20190808,-0.0214,1275796.57,0.35,,1648934.37,,,1294088.324
20190809,-0.008,1265591.18,0.35,,1607475.45,,,1294088.324
20190812,0.0354,1310339.71,0.35,,1786318.57,,,1294088.324
20190813,-0.0448,1251627.58,0.35,,1534804.92,,,1294088.324
20190814,0.0411,1303016.18,0.35,,1733057.86,,,1294088.324
20190815,-0.0023,1299995.09,0.35,,1720530.33,,,1294088.324
20190816,-0.0102,1286715.29,0.35,,1665375.04,,,1294088.324
20190819,-0.0053,1279833.89,0.35,,1637634.65,,,1294088.324
20190820,0.0126,1295944.54,0.35,,1702484.98,,,1294088.324
20190821,-0.0045,1290145.17,0.35,,1678406.98,,,1294088.324
20190822,-0.0091,1278393.65,0.35,,1630404.54,,,1294088.324
20190823,0.0328,1320364.32,0.35,,1798475.96,,,1294088.324
20190826,-0.0192,1294990.77,0.35,,1689950.78,,,1294088.324
20190827,0.0126,1311270.38,0.35,,1756872.83,,,1294088.324
20190828,-0.0072,1301862.25,0.35,,1717117.31,,,1294088.324
20190829,-0.0104,1288258.27,0.35,,1660992.1,,,1294088.324
20190830,0.0083,1298910.85,0.35,,1704320.27,,,1294088.324
20190902,0,1298910.85,0.35,,1704320.27,,,1294088.324
20190903,-0.0018,1296522.57,0.35,,1694678.69,,,1294088.324
20190904,-0.0325,1254351.38,0.35,,1521579.36,,,1294088.324
20190905,-0.034,1211664.38,0.35,,1358987.74,,,1294088.324
20190906,0.0041,1216597.47,0.35,,1376499.27,,,1294088.324
20190909,-0.0071,1207905.61,0.35,,1345783.67,,,1294088.324
20190910,-0.0076,1198740.53,0.35,,1313638.67,,,1294088.324
20190911,-0.0018,1196584.27,0.35,,1306207.22,,,1294088.324
20190912,-0.0089,1185902.33,0.35,,1269670.74,,,1294088.324
20190913,-0.0242,1157245.23,0.35,,1173103.21,,,1294088.324
20190916,-0.0068,1149404.11,0.35,,1148032.32,,,1294088.324
20190917,0.0054,1155586.1,0.35,,1167516.07,,,1294088.324
20190918,0.0041,1160288.94,0.35,,1182560.35,,,1294088.324
20190919,0.0004,1160745.27,0.35,,1184047,,,1294088.324
20190920,0,1160694.6,0.35,,1184047,,,1294088.324
20190923,-0.0014,1159062.87,0.35,,1178837.19,,,1294088.324
20190924,-0.0012,1157714.33,0.35,,1174391.29,,,1294088.324
20190925,-0.0101,1146013.43,0.35,,1137112.75,,,1294088.324
20190926,0.0041,1150676.39,0.35,,1151765.26,,,1294088.324
20190927,-0.0044,1145634.02,0.35,,1135838,,,1294088.324
20190930,-0.0032,1142000.36,0.35,,1124414.71,,,1294088.324
20191001,-0.0215,1117481.36,0.35,,1048436.4,,,1294088.324
20191002,-0.0025,1114670.76,0.35,,1040198.69,,,1294088.324
20191003,0.0096,1125395.13,0.35,,1071582.97,,,1294088.324
20191004,-0.001,1124305.66,0.35,,1068215.14,,,1294088.324
